"MouseID","Batch","Tester","TestAge","Weight","score","CFI_norm","CFI","Sex","center_time_secs","periphery_time_secs","corner_time_secs","center_distance_cm","periphery_distance_cm","corner_distance_cm","grooming_number_bouts","grooming_duration_secs","avg_angular_velocity","avg_base_tail_lateral_displacement","avg_limb_duty_factor","avg_nose_lateral_displacement","avg_speed_cm_per_sec","avg_step_length1","avg_step_length2","avg_step_width","avg_stride_length","avg_tip_tail_lateral_displacement","median_angular_velocity","median_base_tail_lateral_displacement","median_limb_duty_factor","median_nose_lateral_displacement","median_speed_cm_per_sec","median_step_length1","median_step_length2","median_step_width","median_stride_length","median_tip_tail_lateral_displacement","stride_count","Distance.cm.sc","angular_velocity_iqr","base_tail_lateral_displacement_iqr","limb_duty_factor_iqr","nose_lateral_displacement_iqr","speed_cm_per_sec_iqr","step_length1_iqr","step_length2_iqr","step_width_iqr","stride_length_iqr","tip_tail_lateral_displacement_iqr","dAC_mean","dAC_median","dB_mean","dB_median","aABC_mean","aABC_median","median_width","median_length","median_rearpaw","rear_count","rears_0_5","dAC_nongait_mean","dAC_nongait_median","dAC_nongait_stdev","dB_nongait_mean","dB_nongait_median","dB_nongait_stdev","aABC_nongait_mean","aABC_nongait_median","aABC_nongait_stdev"
"AgedB6-0745","Batch1","Scorer4",28,25.22,2,0.080357143,2.25,1,778.10028,2885.7313,1189.43964,5761.8108,20458.4972,6670.78371,5,53.19888,-5.971145479,0.173563197,0.572363063,0.140532482,21.66759868,2.665339345,2.494113577,2.527702774,5.068486311,0.523540588,-6.11419702,0.165187773,0.5625,0.100507163,21.8437613,2.720589964,2.587005387,2.538483962,5.153262679,0.500393774,1774,6.217280662,39.72408328,0.059501681,0.142857143,0.10910928,8.048572231,1.378951431,1.384273276,0.381077473,1.701743226,0.230147591,0.468779875,0.467905855,0.332484982,0.282842713,161.1528624,165.9637565,3.01285181,5.785446358,2.2627417,248,30,0.087569048,0.082607945,0.058277681,1.478176249,1.09772492,3.401094525,153.6700024,159.8803669,25.22627823
"AgedB6-0746","Batch1","Scorer4",28,27.53,2,0.089285714,2.5,1,718.484344,2944.574467,1344.37639,3513.45145,13251.4569,4750.3026,14,148.8153,4.17647587,0.201477808,0.616523958,0.166478219,17.21542333,2.732499046,2.277192759,2.704001014,4.847642745,0.525843618,3.120140795,0.195468249,0.611111111,0.128568289,17.03200097,2.849350273,2.23300708,2.72415,4.977703395,0.517819584,746,4.294039806,34.65532112,0.075551808,0.131006494,0.121569458,5.665522129,1.282197625,1.454761036,0.353908547,1.765663478,0.252930973,0.340710883,0.34415494,0.383670819,0.320156212,159.6429986,164.811543,3.291988754,5.785595322,2.28035085,164,13,0.096972277,0.095831889,0.05554734,1.274035452,1.104536102,2.27482928,153.0751392,159.5299513,25.8656636
"AgedB6-0852","Batch1","Scorer4",25,37.17,2,0.098214286,2.75,-1,1166.03155,2555.6198,874.807427,5834.13684,12857.123,3727.327227,3,23.4234,0.652450885,0.190262376,0.59434148,0.151340133,18.14569198,2.562200264,2.619170943,2.869164647,5.006506574,0.495112674,-0.683444373,0.179873229,0.590909091,0.114352686,17.62524149,2.71451127,2.695411169,2.900645079,5.253449831,0.487121061,744,4.750670277,33.38619889,0.083994439,0.166666667,0.101861147,6.729619204,1.450489447,1.351293845,0.361673118,1.918780062,0.260283341,0.474602093,0.472910172,0.353295952,0.3,161.570822,166.1153323,3.322370148,6.01330719,2.334523506,171,22,0.090902592,0.088085912,0.044050372,1.296870921,1.110180166,2.114596676,156.1953308,161.9958384,21.34980505
"AgedB6-0853","Batch1","Scorer4",25,32.86,3,0.116071429,3.25,-1,1250.84944,2470.74262,986.52292,6561.90527,16064.79016,5361.63622,10,129.89834,1.15334849,0.160705375,0.576284724,0.152473805,19.89080743,2.585930114,2.274436156,2.734101059,4.674375859,0.434525023,0.284896617,0.151641033,0.571428571,0.115596933,19.67897548,2.708837976,2.381261847,2.757948525,4.953,0.395218176,1174,5.295843776,40.63350371,0.068704412,0.142857143,0.113591554,7.839073384,1.244074644,1.348581617,0.374568598,1.731615706,0.279604504,0.667995674,0.681310048,0.40925163,0.335410197,157.6515382,163.5260061,3.261908913,6.015704346,2.340939982,261,39,0.100146023,0.099517315,0.041363124,1.327742145,1.106797181,2.594089587,151.3485731,158.4046896,27.19115943
"AgedB6-0875","Batch1","Scorer4",104,36.58,5,0.205357143,5.75,-1,830.04054,2893.94288,1094.46248,4001.56565,13592.973,3958.04629,12,346.56364,-0.339124722,0.200040746,0.621041179,0.151428965,14.21127194,2.211966119,2.407558345,2.853812406,3.622843106,0.605921757,0.22189149,0.209351368,0.625,0.116320912,13.64264853,2.22885,2.357486034,2.984376439,4.010477469,0.604739687,574,4.420029113,42.96030153,0.105346386,0.165719697,0.108173784,5.071601145,1.609725,1.64147508,0.532529567,3.384364878,0.391075109,0.63663031,0.645027306,0.494307407,0.364005495,154.260041,162.897271,3.550102425,6.16671257,2.549509757,171,16,0.086179099,0.087883552,0.040647858,1.433368254,1.185326959,2.762883061,147.4492082,158.8752809,35.9258072
"AgedB6-0854","Batch1","Scorer4",25,31.96,2,0.080357143,2.25,-1,760.23048,2961.3615,1084.14318,5280.0718,14993.7523,4431.18675,9,86.3261,-4.948417047,0.182868867,0.592459885,0.159183695,18.39640715,2.89663581,2.512076224,2.800647427,5.219338398,0.467732518,-4.700168593,0.17822805,0.590909091,0.124809303,18.00559613,2.973146767,2.600325,2.83790382,5.431388526,0.441622646,963,4.891608034,34.97668207,0.069556559,0.166666667,0.104952266,6.789225264,1.465857015,1.289732753,0.334106024,1.994160521,0.250015517,0.511659313,0.515886373,0.386208168,0.320156212,158.6999786,163.9426498,3.289415741,6.033211517,2.408318916,181,17,0.093003519,0.090059739,0.05348916,1.480531536,1.167261753,3.081860873,151.3225363,158.1985905,26.4621476
"AgedB6-0876","Batch1","Scorer4",104,38.98,6.5,0.267857143,7.5,-1,1311.97646,2409.61568,791.7221,6715.32232,13479.63494,3690.56678,18,318.84722,-3.283764569,0.186938475,0.554390793,0.158711963,15.8417471,2.08828222,2.488073644,2.842062288,3.917265251,0.517690427,-3.227595863,0.184032355,0.5625,0.112141852,15.37037377,2.156671929,2.444806145,2.9718,4.176203752,0.488640109,1006,4.957416418,49.29641435,0.097419389,0.142857143,0.111808796,6.432722242,1.705457405,2.017606497,0.550344888,3.191225993,0.350322066,0.636098371,0.638160583,0.452689077,0.35,156.7776262,164.5665755,3.538755035,6.170057297,2.6,114,23,0.092506744,0.093590235,0.04552074,1.392968956,1.167261753,2.578169646,149.4547964,160.0697264,34.20685078
"AgedB6-0855","Batch1","Scorer4",25,31.99,5,0.1875,5.25,-1,1263.061669,2460.357604,781.447286,4499.75812,12394.29025,3813.80351,9,154.15387,-10.25688301,0.174199747,0.587681515,0.172483044,19.20222144,2.286111701,2.875734889,2.788368559,5.040624569,0.521509019,-8.670545693,0.169506833,0.571428571,0.123691414,19.04613718,2.302403241,2.96710256,2.812372237,5.11893209,0.503218487,821,4.157300586,43.37339184,0.073646706,0.15,0.14715274,7.467635903,1.321427095,1.291695771,0.33036804,1.835856996,0.302146048,0.606366451,0.601150564,0.417930375,0.35,155.5446098,162.2553284,3.407012939,5.662193489,2.340939982,213,39,0.092260537,0.091071611,0.045704875,1.237695751,1.101135777,1.838279437,149.2015294,156.8014095,28.96832109
"AgedB6-0877","Batch1","Scorer4",104,36.03,4,0.169642857,4.75,-1,1410.07492,2251.54927,759.558843,5199.59771,11200.92122,3325.72294,8,116.85009,-11.93956338,0.177484205,0.649518106,0.1799815,14.65321592,2.084820824,2.259948994,2.728646802,3.856393497,0.436823259,-8.611802447,0.16797163,0.666666667,0.14341998,14.25489865,2.108388576,2.235708065,2.793677056,3.987472628,0.423608861,496,4.107042978,55.78627093,0.088715789,0.150793651,0.13969177,5.707835306,1.518710636,1.827292172,0.449912588,2.409507861,0.272183119,0.677045942,0.681885733,0.384732409,0.320156212,161.9247787,166.3286929,3.568647385,6.419319153,2.433105012,175,20,0.110293605,0.107860235,0.069458306,1.357557953,1.141271221,2.68489304,156.8645911,163.0091767,23.74997654
"AgedB6-0890","Batch1","Scorer3",106,44.37,5,0.214285714,6,-1,614.699863,3105.4002,1211.43336,3956.32685,14341.3078,4503.57926,10,98.86672,-4.068590007,0.205663657,0.61591404,0.170018839,14.12235361,2.353383893,2.944665138,3.025964619,4.076169055,0.535247131,-3.553404276,0.207301502,0.611111111,0.140365875,13.61982277,2.416586922,2.72415,3.201385387,4.641373291,0.525205227,593,4.719383414,44.38297713,0.11394372,0.158333333,0.126751274,4.482874653,1.810664404,2.064669603,0.672013285,3.454729635,0.37019229,0.702531455,0.706018086,0.44954431,0.364005495,159.9552979,164.7929886,3.64629631,6.529158783,2.729468813,249,17,0.105003231,0.105017041,0.042839973,1.264835088,1.15,1.791212888,154.0591746,159.7987807,22.85425045
"AgedB6-0891","Batch1","Scorer3",106,47.9,5,0.214285714,6,-1,399.833167,3320.2335,1516.133423,2183.25493,11386.6579,3923.30785,14,167.06663,2.90936366,0.165147212,0.531615312,0.138697327,13.91829861,2.293417103,2.630055351,2.651236699,3.575802305,0.410506798,2.38426185,0.162789069,0.541666667,0.113496639,13.47176854,2.236879431,2.451609921,2.862936324,4.089973833,0.381667669,1072,3.489718616,41.58436541,0.088174755,0.1875,0.098588103,4.814799065,1.658029128,1.896701002,0.918936848,3.807095365,0.314539832,0.70855085,0.710729072,0.487700353,0.4,157.2524614,162.852648,3.673710632,6.882652283,2.729468813,130,21,0.109447604,0.112137576,0.031193763,1.353401237,1.225765067,1.69916906,150.2637756,157.6937949,28.4254833
"AgedB6-0892","Batch1","Scorer3",106,39.38,5.5,0.232142857,6.5,-1,1007.166546,2712.9333,778.533123,3896.0681,11572.2367,3244.68857,9,71.6333,2.772487012,0.181223779,0.538083024,0.122321887,13.45992067,1.915538266,2.391916335,2.800270219,3.096412878,0.572504706,2.766721909,0.181063103,0.545454545,0.097288268,13.09869509,1.853610236,2.268856104,2.9718,3.012792281,0.567193533,1282,4.189852518,46.50050391,0.103113384,0.225549451,0.090195445,4.173351564,1.73355,2.352602021,0.883139001,2.719223781,0.389900591,0.699491107,0.692254196,0.404191234,0.335410197,161.301558,165.1644523,3.708469391,6.656564331,2.720294102,177,22,0.108452533,0.10882497,0.032298683,1.278541589,1.167261753,1.748102629,155.5296951,160.3461759,21.93146435
"AgedB6-0893","Batch1","Scorer3",106,38.99,5,0.214285714,6,-1,1075.299917,2644.70003,1043.999924,4335.477214,12256.0855,3991.327659,4,23.2,0.572573678,0.216602321,0.63921122,0.155000393,16.05189101,2.341260602,2.642441229,3.208165883,4.46738637,0.673791862,2.32518424,0.215426395,0.653846154,0.116203466,15.45756353,2.352675,2.727807739,3.253087914,4.728087054,0.685406339,398,4.32211199,35.41054411,0.087526018,0.137362637,0.122057677,5.582071554,1.860245153,1.76121146,0.521586397,2.02163921,0.40311926,0.657013074,0.655698989,0.439588075,0.380788655,159.5506491,164.015435,3.64728508,6.499261475,2.640075756,217,29,0.094363126,0.093643042,0.03010282,1.316474002,1.188486432,1.972122518,154.6973077,160.0744193,21.36420043
"AgedB6-0310","Batch1","Scorer3",80,39.54,3.5,0.160714286,4.5,1,396.133246,3383.9671,1514.3002,3200.26296,18640.7027,6149.1237,4,25.83333,-6.472083052,0.212831857,0.614818952,0.153227155,18.23305556,3.077438075,2.872044653,2.906940824,5.686452945,0.629564208,-6.343248286,0.207765408,0.611111111,0.116471011,17.99443523,3.156870283,2.903237712,2.957232353,5.964201795,0.606591173,1165,5.642028251,32.49691514,0.076135027,0.128571429,0.109860138,7.114067403,1.363299307,1.262468498,0.393075902,1.924008684,0.295366771,0.706771981,0.718465609,0.374473655,0.320156212,162.4531562,166.2567771,3.371469116,6.533416748,2.507987241,296,30,0.092589523,0.093394146,0.022930643,1.14273107,1.070046728,1.307644608,157.2571106,161.599095,19.12844651
"AgedB6-0312","Batch1","Scorer3",80,58.66,5,0.214285714,6,-1,554.266724,3165.8332,1561.39997,3748.92508,14906.9993,5035.0269,0,0,-2.270847076,0.176975632,0.609530793,0.155240196,15.83999978,2.806349544,2.236536785,3.386611075,4.274579148,0.500267845,0.398988668,0.169312214,0.611111111,0.122591611,15.20141395,2.804242885,2.05145396,3.508980936,4.641373291,0.485634955,1061,4.90567921,41.99369886,0.082512748,0.2,0.115788945,5.958538477,1.830732851,1.739892649,0.560129544,2.357441028,0.378344496,0.768481412,0.776680923,0.467146564,0.390512484,160.4018692,164.4536727,4.041120148,6.963175964,3.059411708,177,13,0.101255375,0.101640833,0.027733342,1.181761753,1.030776406,2.054243884,154.6453084,159.9700603,22.18231545
"AgedB6-0391","Batch1","Scorer3",63,47.31,5,0.214285714,6,-1,528.266549,3191.8004,1417.56693,4075.09046,18247.27,6130.2688,4,21.83333,-2.912501257,0.174439298,0.548544003,0.161971991,18.4093149,2.599281591,2.668668223,3.275037539,4.605876034,0.430175461,-2.748974456,0.165706995,0.55,0.12380193,17.40390043,2.587657035,2.600430057,3.357083886,4.808493213,0.413100468,1323,5.765816633,45.26883763,0.083366042,0.198412698,0.116338875,7.914079814,1.79034712,2.223540016,0.559872782,2.903226054,0.25003969,0.601739323,0.610492975,0.419354469,0.353553391,160.9984691,165.7392884,3.905186844,6.788297272,2.76586334,241,16,0.116473939,0.115702838,0.042568758,1.330962728,1.15,2.529409291,156.0764008,161.4423623,21.01334683
"AgedB6-0407","Batch1","Scorer3",64,33.07,4.5,0.196428571,5.5,1,658.733496,3061.3665,1255.132973,6433.86765,21755.8251,6971.0488,7,88.9667,2.572996608,0.206357107,0.613443101,0.176385078,19.75020084,2.565743734,2.344971472,3.007201229,4.766252924,0.541572782,1.771449782,0.195388242,0.611111111,0.133450544,19.08211167,2.601075839,2.382771347,3.025644399,4.817253971,0.525330224,2334,7.175887775,46.76684137,0.076516172,0.131944444,0.140642743,7.923953908,1.392551139,1.646333654,0.401481244,1.872882364,0.272730418,0.669395908,0.683622131,0.365626058,0.304138127,162.356255,166.9166012,3.287095261,6.427012634,2.52982213,333,39,0.089809357,0.089130747,0.041926767,1.273334542,1.118033989,2.106603718,155.5567364,161.2778567,22.42654419
"AgedB6-0882","Batch1","Scorer3",106,46.09,4.5,0.196428571,5.5,-1,389.299861,3330.7335,1980.1668,2131.32041,12750.8387,5151.8566,10,91.19996,8.385265501,0.156037721,0.522468389,0.124446711,16.55107324,2.296266496,2.740277509,2.984306259,4.092521631,0.395792352,6.912883992,0.152818172,0.5,0.096487827,15.95196868,2.22885,2.85116433,3.132968351,4.386618737,0.376966825,894,3.927035842,40.2846747,0.089961464,0.198717949,0.098677335,7.259132148,1.52167155,2.594947449,0.53143987,4.704062388,0.297422903,0.693538802,0.682904372,0.39602886,0.35,162.6674492,165.9637565,3.699044037,6.434980774,2.720294102,223,19,0.102542682,0.10207566,0.03055709,1.192285566,1.101135777,1.736447326,156.5390885,160.8367542,19.5342584
"AgedB6-0883","Batch1","Scorer3",106,50.73,4,0.178571429,5,-1,577.033531,3143.0662,1443.0666,3004.47524,12605.5165,4297.562226,3,18.26667,-4.949716282,0.163112833,0.551604541,0.142961717,13.88331681,2.753319866,2.233989863,2.937125764,3.523963739,0.459503535,-3.041589516,0.161084657,0.5625,0.111103986,13.58231142,2.943243418,2.114472769,3.189670471,3.964334294,0.425374229,917,4.042401292,53.95274392,0.093096057,0.195454545,0.117777905,4.971967722,1.763727647,1.826819176,0.875032284,4.228311725,0.338782513,0.737593732,0.735931012,0.430306789,0.360555128,161.8963669,165.344333,3.840540314,6.909794617,2.983286778,157,9,0.120492481,0.120705343,0.031717403,1.210686334,1.09658561,2.00642853,156.0478376,160.7407084,20.41286706
"AgedB6-0884","Batch1","Scorer3",106,36.71,4,0.169642857,4.75,-1,915.266787,2864.7667,1142.16659,5008.8737,16766.7572,5658.12997,7,53.5334,-4.337148326,0.193887077,0.584652923,0.150945248,16.50452836,2.723154728,2.21386625,2.867465404,4.255825411,0.597651497,-4.326178099,0.193731494,0.583333333,0.117972498,16.06102498,2.794717855,1.9812,2.9718,4.349766223,0.600618312,877,5.50915853,45.94846566,0.087730298,0.166666667,0.106726173,6.20421739,1.966900506,1.992701602,0.551826944,2.529634393,0.353883442,0.671887027,0.670573654,0.3575529,0.3,163.5846593,167.3474435,3.537818909,6.573503113,2.596151,206,18,0.105461147,0.105041007,0.033410423,1.214364172,1.142365966,1.455603477,159.3806881,164.5007246,19.39535218
"AgedB6-0885","Batch1","Scorer3",106,43.66,4.5,0.196428571,5.5,-1,721.466707,2998.53333,1252.966803,2530.81055,10601.12932,3713.08528,8,63.76667,1.917154417,0.178199543,0.612108739,0.122126136,15.23992907,1.830926189,2.919804731,2.878882908,3.779834399,0.522126388,1.233654592,0.175489706,0.611111111,0.100367871,14.71338437,1.744562951,2.939922548,3.061935247,4.152293617,0.501742803,496,3.299448491,38.40106416,0.094539875,0.2,0.086880039,5.543889813,1.572580263,2.228656594,0.591333654,3.640533216,0.386277035,0.568413061,0.56,0.39524149,0.335410197,162.468841,166.3409452,3.837121582,6.511431885,2.7202941,169,18,0.111594488,0.111507902,0.032480763,1.227306696,1.140175425,1.839667811,157.8313057,162.897271,20.33908164
"AgedB6-0403","Batch1","Scorer2",43,27.1,6.5,0.25,7,1,542.308472,3239.5361,1082.948639,3022.530975,12883.0444,4026.084839,15,150.91748,-1.30925837,0.205239762,0.581152071,0.198612442,20.11374439,2.86658083,2.581419253,2.803027219,5.38580998,0.490434617,-0.065029074,0.198038414,0.5625,0.154859003,19.77390307,2.986642459,2.608380513,2.813747742,5.522372888,0.478247936,711,3.906268943,43.87113967,0.077552163,0.15,0.162003255,8.234221216,1.123632858,0.987523841,0.327603564,1.628366462,0.280916565,0.50514251,0.505407418,0.39841821,0.35,159.5655969,164.4235999,3.235958099,5.908522034,2.441311123,114,18,0.111880139,0.112749232,0.025961561,1.17452343,1.15,0.732603109,153.0556026,158.9282928,23.35725436
"AgedB6-0689","Batch1","Scorer2",92,30.95,7,0.25,7,-1,870.903486,2850.74793,1125.25729,4033.26223,10575.1517,3427.294345,5,35.33527,-1.069805927,0.193094316,0.62996325,0.143297806,15.73395413,2.390550587,2.176823587,3.050404746,4.148173786,0.579868078,-0.653364063,0.189432976,0.625,0.10862271,15.57325271,2.342493954,2.083706367,3.093672387,4.325021314,0.545018033,433,3.640739425,28.8287608,0.0812997,0.15,0.092381517,5.560645197,1.791069194,1.502707048,0.378646868,2.342152845,0.37343487,0.50634779,0.511829635,0.441587737,0.380788655,156.6402626,161.8472941,3.737198067,6.165638924,2.517935662,110,12,0.091936632,0.091675926,0.033518499,1.347686955,1.216552506,1.825844431,150.2498511,156.1503491,25.01448954
"AgedB6-0386","Batch1","Scorer2",50,41.62,7,0.285714286,8,-1,1183.68228,2537.9099,952.95492,4203.46817,10301.00104,3332.05486,9,68.2053,-1.702207,0.195817718,0.616370044,0.171886514,16.19226219,2.910543005,2.107885393,3.123499427,4.740602875,0.555061626,0.017430345,0.185435465,0.615384615,0.128069663,15.83103948,2.976954904,2.015362224,3.154059014,4.953,0.537549603,612,3.541639874,42.49431628,0.082839449,0.164828431,0.134193405,5.582783376,1.834055195,1.557673301,0.396399544,1.850890525,0.315143293,0.634590494,0.637440662,0.440771983,0.380788655,157.1499662,162.4486011,3.723251343,6.2206604,2.668332813,118,18,0.108424485,0.107027932,0.043721937,1.283324803,1.13137085,2.048098808,152.6483004,158.3691132,23.03015753
"AgedB6-0690","Batch1","Scorer2",92,39.4,8,0.321428571,9,-1,473.75612,3247.8361,1494.88454,2812.451381,14911.0665,5277.38947,6,49.67534,-7.043910407,0.153742552,0.585022738,0.15207886,17.78163945,3.080423203,2.373778308,3.065678667,5.013465979,0.4688026,-4.696613289,0.150739523,0.583333333,0.116952516,17.62617749,3.259090586,2.270975882,3.129719954,5.242491221,0.450768792,856,4.217175457,37.61052433,0.079724513,0.166666667,0.112273338,7.350774057,1.784569314,1.447382715,0.368869752,2.17509741,0.308260011,0.673176814,0.670786938,0.410588894,0.353553391,161.029526,165.2196973,3.707253265,6.672203064,2.707397274,190,15,0.120481543,0.118105242,0.053991289,1.369766796,1.202081528,2.216449871,156.1407145,161.2357687,21.27932429
"AgedB6-0373","Batch1","Scorer2",51,37.06,6,0.25,7,1,641.78382,3020.16,1359.41786,6131.70177,18903.1359,6364.1403,8,97.17994,-1.645499175,0.189512832,0.552603561,0.159995211,21.95148018,3.079110069,2.622164957,2.807131024,5.520130423,0.470284546,-1.884110961,0.175688061,0.55,0.11353205,21.72306185,3.185214382,2.710764078,2.844200953,5.776140947,0.453603772,1654,6.318097709,45.54449838,0.078637568,0.115384615,0.127380593,9.484674035,1.210407244,1.503856151,0.349943165,2.135722167,0.248109252,0.592421384,0.60530347,0.429442865,0.35,157.9692869,164.2154774,3.297011757,6.218299484,2.451530134,283,26,0.102377851,0.098983341,0.05626218,1.636027161,1.162970335,4.007500502,148.9145221,157.0847526,30.79766198
"AgedB6-0691","Batch1","Scorer2",92,38.74,8,0.321428571,9,-1,472.30896,3309.3096,1605.93854,3238.44459,15449.0699,5322.1802,4,39.26208,4.08909093,0.174150767,0.540448935,0.136997407,16.03976431,2.63843919,2.200324395,3.302943084,4.069316326,0.621028724,3.36937433,0.170364176,0.545454545,0.106645041,15.17503034,2.700124801,2.074992412,3.433325855,4.189971607,0.614481834,1553,4.521374112,38.67901398,0.080014549,0.191919192,0.101399855,6.293222771,1.795457579,1.923996301,0.585014801,2.465752886,0.34019062,0.631215511,0.628526747,0.432229464,0.364005495,160.469683,164.2938573,3.870026779,6.670996857,2.9,164,15,0.100729995,0.101018356,0.027209417,1.274102324,1.170469991,1.826204668,155.5448797,160.0915297,20.66392338
"AgedB6-0374","Batch1","Scorer2",51,35.3,5,0.214285714,6,1,1200.79684,2402.63176,976.48702,5429.5313,13457.962,4615.345191,9,73.67936,-0.180340149,0.20700754,0.602383593,0.167373627,17.2604302,2.232764448,2.67501079,2.873084542,4.581220406,0.567554302,1.109333557,0.200001639,0.6,0.124221125,16.79527549,2.271100381,2.731917811,2.91841453,4.76525193,0.561818153,1059,4.834076703,39.87297909,0.087292221,0.181818182,0.129347056,6.756877894,1.706767954,1.319462543,0.369126538,2.091778339,0.312633461,0.66983918,0.681220126,0.366614535,0.316227766,161.2638827,165.4257838,3.226502991,6.162780762,2.5,231,29,0.10113801,0.093924749,0.073607103,1.623588889,1.106797181,3.918915932,154.0696793,160.4149767,24.95635698
"AgedB6-0692","Batch1","Scorer2",92,48.63,7.5,0.303571429,8.5,-1,1205.86192,2520.2921,943.29674,4483.2244,13204.81002,4270.244013,9,75.09506,-3.954278948,0.177270008,0.596610569,0.162830931,16.15450656,2.406337702,2.39182436,3.021156933,4.310440617,0.470542344,-2.311175186,0.168624813,0.6,0.129087903,15.64176171,2.391347426,2.349793367,3.101068514,4.581525,0.446362055,1027,4.328561538,42.61539915,0.077981415,0.166666667,0.121465453,6.01641334,1.859658229,1.864308865,0.450345895,2.351333309,0.299418597,0.671274239,0.672601352,0.388501384,0.335410197,161.2311908,164.8842868,3.642481041,6.323212814,2.601922366,186,25,0.098659852,0.097923151,0.034747862,1.244354832,1.13137085,1.915668353,156.1040329,160.7504741,20.57180356
"AgedB6-0324","Batch1","Scorer1",75,58.38,3.5,0.160714286,4.5,-1,302.1732,3479.8851,1421.9919,2303.48996,13442.6789,4441.71665,7,53.32472,-1.03502624,0.161074817,0.555254848,0.130097779,14.41238199,2.461116481,2.418282129,3.488565058,3.592482406,0.557570744,0.16213366,0.161437666,0.55,0.105529776,13.70076005,2.450431355,2.325394219,3.723460161,3.71475,0.574702266,1128,3.877836028,44.46247598,0.096963955,0.216666667,0.101860581,5.435608161,1.804905411,2.271733676,0.783488892,3.349311655,0.380973885,0.172622114,0.173672023,0.509830529,0.403112887,158.2482975,163.4429286,4.303443909,6.826181793,3.238826948,143,13,0.117174585,0.120029334,0.032683864,1.279803305,1.167261753,1.483583005,150.7145661,156.98804,26.66316772
"AgedB6-0542","Batch1","Scorer3",42,29.34,2,0.098214286,2.75,1,805.25026,2916.34206,970.195,3045.95109,10872.3853,3596.971566,20,333.00452,1.180617285,0.193182954,0.63166425,0.170881508,16.4909289,2.567407226,2.368535045,2.781469693,4.720102631,0.485104474,2.157262172,0.184523032,0.625,0.13144198,15.86191147,2.669562439,2.372082846,2.803262612,4.76525193,0.458470009,770,3.3185595,40.3344693,0.06814856,0.144444444,0.157976483,6.370551705,1.333804805,1.225954099,0.347544708,1.744734262,0.251419369,0.591103718,0.580059214,0.416798584,0.335410197,156.7406934,163.5077562,3.394272614,5.51597805,2.416609195,140,26,0.085932152,0.083338006,0.042361588,1.35764609,1.151086443,2.641314713,149.3338185,157.4545313,30.53847796
"AgedB6-0325","Batch1","Scorer1",75,48.95,4.5,0.196428571,5.5,-1,417.00234,3364.6158,1848.24356,3305.10493,14750.4004,5788.2793,7,57.82348,-9.790064311,0.159850785,0.584250717,0.163286112,14.41719451,2.011809889,2.358253639,3.467604688,3.818266364,0.564737849,-8.037327766,0.155269021,0.583333333,0.130410313,13.9318284,1.965900929,2.180786732,3.526996271,3.856507709,0.574981629,1120,4.347221417,46.38346285,0.086985185,0.1875,0.119269849,5.042248407,1.634334743,2.213745248,0.572773646,2.39005003,0.370380661,0.694416266,0.705061069,0.440656134,0.360555128,159.5513352,164.3204759,4.020032883,6.68132019,3,220,9,0.112583872,0.114214064,0.027965865,1.23707865,1.15974135,1.28548755,153.2611541,158.5173891,22.59993206
"AgedB6-0543","Batch1","Scorer3",42,24.71,2.5,0.098214286,2.75,1,488.85668,3233.7104,1460.18448,4014.4598,18318.7739,6738.7527,15,161.79878,-0.658368191,0.207536818,0.597641405,0.187678875,18.23681698,2.319122485,2.703579908,2.677194971,4.917774244,0.569301073,0.127625426,0.200311875,0.590909091,0.14413006,17.78300513,2.352415855,2.707235833,2.694743734,4.959187385,0.544510214,1374,5.375501454,50.07664038,0.072472632,0.166666667,0.167377498,7.146869355,1.561875697,1.405188077,0.391148134,1.725351722,0.316857873,0.637391285,0.642190594,0.372800461,0.320156212,160.202741,165.287953,3.145793343,5.799752045,2.32594067,296,40,0.086510769,0.086093639,0.036198746,1.223068736,1.101135777,2.123988618,153.4681588,159.7174409,24.79028339
"AgedB6-0546","Batch1","Scorer3",43,27.62,2,0.089285714,2.5,1,1100.34486,2621.2474,957.54806,5298.455465,14377.50667,4657.89051,14,147.86208,3.916138003,0.164362011,0.584035999,0.153068212,19.07090765,2.608900899,2.420150589,2.717710549,4.951314975,0.410921624,1.642200312,0.152975548,0.5625,0.110950756,18.97839956,2.704478469,2.481694958,2.72415,5.011470802,0.386916719,1236,4.519772799,38.60449722,0.072430388,0.15,0.119224293,6.345860095,1.145394817,1.225227258,0.330703155,1.736480803,0.243758105,0.604164687,0.604152299,0.353273709,0.304138127,160.4555557,164.7448813,3.166959476,5.452195358,2.332380758,202,37,0.078068055,0.077399153,0.02791176,1.17542772,1.110180166,1.317524144,153.7809213,158.4957459,22.70986131
"AgedB6-0547","Batch1","Scorer3",43,35.64,3.5,0.160714286,4.5,1,1101.4777,2680.26606,1274.50764,4057.41306,12215.01591,4367.708364,14,206.62928,-0.740992417,0.206221227,0.59442196,0.163212316,15.72228268,2.805660035,2.397069574,2.869245508,4.608078329,0.532236012,-2.252128563,0.20395193,0.6,0.134073175,15.49076702,2.889939036,2.423886281,2.937778145,5.028270866,0.533810854,843,3.872291244,35.38902463,0.081699849,0.166666667,0.12840951,5.114791995,1.526367307,1.848623013,0.466764148,2.685791289,0.269109519,0.660121948,0.658573531,0.434954424,0.360555128,157.6242011,162.897271,3.393746185,6.01347847,2.563201124,176,23,0.096795668,0.09773831,0.031431681,1.227192333,1.154339638,1.326996605,150.6310577,156.6147789,25.49860511
